,Name,A1,A2,B,X1,X2,X3,X4
2235,Na2CuI2FBr,Na,Na,Cu,F,Br,I,I
2236,Na2CuCl2FI,Na,Na,Cu,F,I,Cl,Cl
2237,Na2CuBr2FI,Na,Na,Cu,F,I,Br,Br
2238,Na2CuBr2ClF,Na,Na,Cu,Cl,F,Br,Br
2239,Na2CuI2ClF,Na,Na,Cu,Cl,F,I,I
2240,Na2CuF2ClBr,Na,Na,Cu,Cl,Br,F,F
2241,Na2CuI2ClBr,Na,Na,Cu,Cl,Br,I,I
2242,Na2CuF2ClI,Na,Na,Cu,Cl,I,F,F
2243,Na2CuBr2ClI,Na,Na,Cu,Cl,I,Br,Br
2244,Na2CuCl2BrF,Na,Na,Cu,Br,F,Cl,Cl
2245,Na2CuI2BrF,Na,Na,Cu,Br,F,I,I
2246,Na2CuF2BrCl,Na,Na,Cu,Br,Cl,F,F
2247,Na2CuI2BrCl,Na,Na,Cu,Br,Cl,I,I
2248,Na2CuF2BrI,Na,Na,Cu,Br,I,F,F
2249,Na2CuCl2BrI,Na,Na,Cu,Br,I,Cl,Cl
2250,Na2CuCl2IF,Na,Na,Cu,I,F,Cl,Cl
2251,Na2CuBr2IF,Na,Na,Cu,I,F,Br,Br
2252,Na2CuF2ICl,Na,Na,Cu,I,Cl,F,F
2253,Na2CuBr2ICl,Na,Na,Cu,I,Cl,Br,Br
2254,Na2CuF2IBr,Na,Na,Cu,I,Br,F,F
2255,Na2CuCl2IBr,Na,Na,Cu,I,Br,Cl,Cl
2256,Na2FeBr2FCl,Na,Na,Fe,F,Cl,Br,Br
2257,Na2FeI2FCl,Na,Na,Fe,F,Cl,I,I
2258,Na2FeCl2FBr,Na,Na,Fe,F,Br,Cl,Cl
2259,Na2FeI2FBr,Na,Na,Fe,F,Br,I,I
2260,Na2FeCl2FI,Na,Na,Fe,F,I,Cl,Cl
2261,Na2FeBr2FI,Na,Na,Fe,F,I,Br,Br
2262,Na2FeBr2ClF,Na,Na,Fe,Cl,F,Br,Br
2263,Na2FeI2ClF,Na,Na,Fe,Cl,F,I,I
2264,Na2FeF2ClBr,Na,Na,Fe,Cl,Br,F,F
2265,Na2FeI2ClBr,Na,Na,Fe,Cl,Br,I,I
2266,Na2FeF2ClI,Na,Na,Fe,Cl,I,F,F
2267,Na2FeBr2ClI,Na,Na,Fe,Cl,I,Br,Br
2268,Na2FeCl2BrF,Na,Na,Fe,Br,F,Cl,Cl
2269,Na2FeI2BrF,Na,Na,Fe,Br,F,I,I
2270,Na2FeF2BrCl,Na,Na,Fe,Br,Cl,F,F
2271,Na2FeI2BrCl,Na,Na,Fe,Br,Cl,I,I
2272,Na2FeF2BrI,Na,Na,Fe,Br,I,F,F
2273,Na2FeCl2BrI,Na,Na,Fe,Br,I,Cl,Cl
2274,Na2FeCl2IF,Na,Na,Fe,I,F,Cl,Cl
2275,Na2FeBr2IF,Na,Na,Fe,I,F,Br,Br
2276,Na2FeF2ICl,Na,Na,Fe,I,Cl,F,F
2277,Na2FeBr2ICl,Na,Na,Fe,I,Cl,Br,Br
2278,Na2FeF2IBr,Na,Na,Fe,I,Br,F,F
2279,Na2FeCl2IBr,Na,Na,Fe,I,Br,Cl,Cl
2280,Na2MgBr2FCl,Na,Na,Mg,F,Cl,Br,Br
2281,Na2MgI2FCl,Na,Na,Mg,F,Cl,I,I
2282,Na2MgCl2FBr,Na,Na,Mg,F,Br,Cl,Cl
2283,Na2MgI2FBr,Na,Na,Mg,F,Br,I,I
2284,Na2MgCl2FI,Na,Na,Mg,F,I,Cl,Cl
2285,Na2MgBr2FI,Na,Na,Mg,F,I,Br,Br
2286,Na2MgBr2ClF,Na,Na,Mg,Cl,F,Br,Br
2287,Na2MgI2ClF,Na,Na,Mg,Cl,F,I,I
2288,Na2MgF2ClBr,Na,Na,Mg,Cl,Br,F,F
2289,Na2MgI2ClBr,Na,Na,Mg,Cl,Br,I,I
2290,Na2MgF2ClI,Na,Na,Mg,Cl,I,F,F
2291,Na2MgBr2ClI,Na,Na,Mg,Cl,I,Br,Br
2292,Na2MgCl2BrF,Na,Na,Mg,Br,F,Cl,Cl
2293,Na2MgI2BrF,Na,Na,Mg,Br,F,I,I
2294,Na2MgF2BrCl,Na,Na,Mg,Br,Cl,F,F
2295,Na2MgI2BrCl,Na,Na,Mg,Br,Cl,I,I
2296,Na2MgF2BrI,Na,Na,Mg,Br,I,F,F
2297,Na2MgCl2BrI,Na,Na,Mg,Br,I,Cl,Cl
2298,Na2MgCl2IF,Na,Na,Mg,I,F,Cl,Cl
2299,Na2MgBr2IF,Na,Na,Mg,I,F,Br,Br
2300,Na2MgF2ICl,Na,Na,Mg,I,Cl,F,F
2301,Na2MgBr2ICl,Na,Na,Mg,I,Cl,Br,Br
2302,Na2MgF2IBr,Na,Na,Mg,I,Br,F,F
2303,Na2MgCl2IBr,Na,Na,Mg,I,Br,Cl,Cl
2304,Na2MnBr2FCl,Na,Na,Mn,F,Cl,Br,Br
2305,Na2MnI2FCl,Na,Na,Mn,F,Cl,I,I
2306,Na2MnCl2FBr,Na,Na,Mn,F,Br,Cl,Cl
2307,Na2MnI2FBr,Na,Na,Mn,F,Br,I,I
2308,Na2MnCl2FI,Na,Na,Mn,F,I,Cl,Cl
2309,Na2MnBr2FI,Na,Na,Mn,F,I,Br,Br
2310,Na2MnBr2ClF,Na,Na,Mn,Cl,F,Br,Br
2311,Na2MnI2ClF,Na,Na,Mn,Cl,F,I,I
2312,Na2MnF2ClBr,Na,Na,Mn,Cl,Br,F,F
2313,Na2MnI2ClBr,Na,Na,Mn,Cl,Br,I,I
2314,Na2MnF2ClI,Na,Na,Mn,Cl,I,F,F
2315,Na2MnBr2ClI,Na,Na,Mn,Cl,I,Br,Br
2316,Na2MnCl2BrF,Na,Na,Mn,Br,F,Cl,Cl
2317,Na2MnI2BrF,Na,Na,Mn,Br,F,I,I
2318,Na2MnF2BrCl,Na,Na,Mn,Br,Cl,F,F
2319,Na2MnI2BrCl,Na,Na,Mn,Br,Cl,I,I
2320,Na2MnF2BrI,Na,Na,Mn,Br,I,F,F
2321,Na2MnCl2BrI,Na,Na,Mn,Br,I,Cl,Cl
2322,Na2MnCl2IF,Na,Na,Mn,I,F,Cl,Cl
2323,Na2MnBr2IF,Na,Na,Mn,I,F,Br,Br
2324,Na2MnF2ICl,Na,Na,Mn,I,Cl,F,F
2325,Na2MnBr2ICl,Na,Na,Mn,I,Cl,Br,Br
2326,Na2MnF2IBr,Na,Na,Mn,I,Br,F,F
2327,Na2MnCl2IBr,Na,Na,Mn,I,Br,Cl,Cl
2328,Na2NiBr2FCl,Na,Na,Ni,F,Cl,Br,Br
2329,Na2NiI2FCl,Na,Na,Ni,F,Cl,I,I
2330,Na2NiCl2FBr,Na,Na,Ni,F,Br,Cl,Cl
2331,Na2NiI2FBr,Na,Na,Ni,F,Br,I,I
2332,Na2NiCl2FI,Na,Na,Ni,F,I,Cl,Cl
2333,Na2NiBr2FI,Na,Na,Ni,F,I,Br,Br
2334,Na2NiBr2ClF,Na,Na,Ni,Cl,F,Br,Br
2335,Na2NiI2ClF,Na,Na,Ni,Cl,F,I,I
2336,Na2NiF2ClBr,Na,Na,Ni,Cl,Br,F,F
2337,Na2NiI2ClBr,Na,Na,Ni,Cl,Br,I,I
2338,Na2NiF2ClI,Na,Na,Ni,Cl,I,F,F
2339,Na2NiBr2ClI,Na,Na,Ni,Cl,I,Br,Br
2340,Na2NiCl2BrF,Na,Na,Ni,Br,F,Cl,Cl
2341,Na2NiI2BrF,Na,Na,Ni,Br,F,I,I
2342,Na2NiF2BrCl,Na,Na,Ni,Br,Cl,F,F
2343,Na2NiI2BrCl,Na,Na,Ni,Br,Cl,I,I
2344,Na2NiF2BrI,Na,Na,Ni,Br,I,F,F
2345,Na2NiCl2BrI,Na,Na,Ni,Br,I,Cl,Cl
2346,Na2NiCl2IF,Na,Na,Ni,I,F,Cl,Cl
2347,Na2NiBr2IF,Na,Na,Ni,I,F,Br,Br
2348,Na2NiF2ICl,Na,Na,Ni,I,Cl,F,F
2349,Na2NiBr2ICl,Na,Na,Ni,I,Cl,Br,Br
2350,Na2NiF2IBr,Na,Na,Ni,I,Br,F,F
2351,Na2NiCl2IBr,Na,Na,Ni,I,Br,Cl,Cl
2352,NaKGeBr2FCl,Na,K,Ge,F,Cl,Br,Br
2353,NaKGeI2FCl,Na,K,Ge,F,Cl,I,I
2354,NaKGeCl2FBr,Na,K,Ge,F,Br,Cl,Cl
2355,NaKGeI2FBr,Na,K,Ge,F,Br,I,I
2356,NaKGeCl2FI,Na,K,Ge,F,I,Cl,Cl
2357,NaKGeBr2FI,Na,K,Ge,F,I,Br,Br
2358,NaKGeBr2ClF,Na,K,Ge,Cl,F,Br,Br
2359,NaKGeI2ClF,Na,K,Ge,Cl,F,I,I
2360,NaKGeF2ClBr,Na,K,Ge,Cl,Br,F,F
2361,NaKGeI2ClBr,Na,K,Ge,Cl,Br,I,I
2362,NaKGeF2ClI,Na,K,Ge,Cl,I,F,F
2363,NaKGeBr2ClI,Na,K,Ge,Cl,I,Br,Br
2364,NaKGeCl2BrF,Na,K,Ge,Br,F,Cl,Cl
2365,NaKGeI2BrF,Na,K,Ge,Br,F,I,I
2366,NaKGeF2BrCl,Na,K,Ge,Br,Cl,F,F
2367,NaKGeI2BrCl,Na,K,Ge,Br,Cl,I,I
2368,NaKGeF2BrI,Na,K,Ge,Br,I,F,F
2369,NaKGeCl2BrI,Na,K,Ge,Br,I,Cl,Cl
2370,NaKGeCl2IF,Na,K,Ge,I,F,Cl,Cl
2371,NaKGeBr2IF,Na,K,Ge,I,F,Br,Br
2372,NaKGeF2ICl,Na,K,Ge,I,Cl,F,F
2373,NaKGeBr2ICl,Na,K,Ge,I,Cl,Br,Br
2374,NaKGeF2IBr,Na,K,Ge,I,Br,F,F
2375,NaKGeCl2IBr,Na,K,Ge,I,Br,Cl,Cl
2376,NaKSnBr2FCl,Na,K,Sn,F,Cl,Br,Br
2377,NaKSnI2FCl,Na,K,Sn,F,Cl,I,I
2378,NaKSnCl2FBr,Na,K,Sn,F,Br,Cl,Cl
2379,NaKSnI2FBr,Na,K,Sn,F,Br,I,I
2380,NaKSnCl2FI,Na,K,Sn,F,I,Cl,Cl
2381,NaKSnBr2FI,Na,K,Sn,F,I,Br,Br
2382,NaKSnBr2ClF,Na,K,Sn,Cl,F,Br,Br
2383,NaKSnI2ClF,Na,K,Sn,Cl,F,I,I
2384,NaKSnF2ClBr,Na,K,Sn,Cl,Br,F,F
2385,NaKSnI2ClBr,Na,K,Sn,Cl,Br,I,I
2386,NaKSnF2ClI,Na,K,Sn,Cl,I,F,F
2387,NaKSnBr2ClI,Na,K,Sn,Cl,I,Br,Br
2388,NaKSnCl2BrF,Na,K,Sn,Br,F,Cl,Cl
2389,NaKSnI2BrF,Na,K,Sn,Br,F,I,I
2390,NaKSnF2BrCl,Na,K,Sn,Br,Cl,F,F
2391,NaKSnI2BrCl,Na,K,Sn,Br,Cl,I,I
2392,NaKSnF2BrI,Na,K,Sn,Br,I,F,F
2393,NaKSnCl2BrI,Na,K,Sn,Br,I,Cl,Cl
2394,NaKSnCl2IF,Na,K,Sn,I,F,Cl,Cl
2395,NaKSnBr2IF,Na,K,Sn,I,F,Br,Br
2396,NaKSnF2ICl,Na,K,Sn,I,Cl,F,F
2397,NaKSnBr2ICl,Na,K,Sn,I,Cl,Br,Br
2398,NaKSnF2IBr,Na,K,Sn,I,Br,F,F
2399,NaKSnCl2IBr,Na,K,Sn,I,Br,Cl,Cl
2400,NaKPbBr2FCl,Na,K,Pb,F,Cl,Br,Br
2401,NaKPbI2FCl,Na,K,Pb,F,Cl,I,I
2402,NaKPbCl2FBr,Na,K,Pb,F,Br,Cl,Cl
2403,NaKPbI2FBr,Na,K,Pb,F,Br,I,I
2404,NaKPbCl2FI,Na,K,Pb,F,I,Cl,Cl
2405,NaKPbBr2FI,Na,K,Pb,F,I,Br,Br
2406,NaKPbBr2ClF,Na,K,Pb,Cl,F,Br,Br
2407,NaKPbI2ClF,Na,K,Pb,Cl,F,I,I
2408,NaKPbF2ClBr,Na,K,Pb,Cl,Br,F,F
2409,NaKPbI2ClBr,Na,K,Pb,Cl,Br,I,I
2410,NaKPbF2ClI,Na,K,Pb,Cl,I,F,F
2411,NaKPbBr2ClI,Na,K,Pb,Cl,I,Br,Br
2412,NaKPbCl2BrF,Na,K,Pb,Br,F,Cl,Cl
2413,NaKPbI2BrF,Na,K,Pb,Br,F,I,I
2414,NaKPbF2BrCl,Na,K,Pb,Br,Cl,F,F
2415,NaKPbI2BrCl,Na,K,Pb,Br,Cl,I,I
2416,NaKPbF2BrI,Na,K,Pb,Br,I,F,F
2417,NaKPbCl2BrI,Na,K,Pb,Br,I,Cl,Cl
2418,NaKPbCl2IF,Na,K,Pb,I,F,Cl,Cl
2419,NaKPbBr2IF,Na,K,Pb,I,F,Br,Br
2420,NaKPbF2ICl,Na,K,Pb,I,Cl,F,F
2421,NaKPbBr2ICl,Na,K,Pb,I,Cl,Br,Br
2422,NaKPbF2IBr,Na,K,Pb,I,Br,F,F
2423,NaKPbCl2IBr,Na,K,Pb,I,Br,Cl,Cl
2424,NaKBaBr2FCl,Na,K,Ba,F,Cl,Br,Br
2425,NaKBaI2FCl,Na,K,Ba,F,Cl,I,I
2426,NaKBaCl2FBr,Na,K,Ba,F,Br,Cl,Cl
2427,NaKBaI2FBr,Na,K,Ba,F,Br,I,I
2428,NaKBaCl2FI,Na,K,Ba,F,I,Cl,Cl
2429,NaKBaBr2FI,Na,K,Ba,F,I,Br,Br
2430,NaKBaBr2ClF,Na,K,Ba,Cl,F,Br,Br
2431,NaKBaI2ClF,Na,K,Ba,Cl,F,I,I
2432,NaKBaF2ClBr,Na,K,Ba,Cl,Br,F,F
2433,NaKBaI2ClBr,Na,K,Ba,Cl,Br,I,I
2434,NaKBaF2ClI,Na,K,Ba,Cl,I,F,F
2435,NaKBaBr2ClI,Na,K,Ba,Cl,I,Br,Br
2436,NaKBaCl2BrF,Na,K,Ba,Br,F,Cl,Cl
2437,NaKBaI2BrF,Na,K,Ba,Br,F,I,I
2438,NaKBaF2BrCl,Na,K,Ba,Br,Cl,F,F
2439,NaKBaI2BrCl,Na,K,Ba,Br,Cl,I,I
2440,NaKBaF2BrI,Na,K,Ba,Br,I,F,F
2441,NaKBaCl2BrI,Na,K,Ba,Br,I,Cl,Cl
2442,NaKBaCl2IF,Na,K,Ba,I,F,Cl,Cl
2443,NaKBaBr2IF,Na,K,Ba,I,F,Br,Br
2444,NaKBaF2ICl,Na,K,Ba,I,Cl,F,F
2445,NaKBaBr2ICl,Na,K,Ba,I,Cl,Br,Br
2446,NaKBaF2IBr,Na,K,Ba,I,Br,F,F
2447,NaKBaCl2IBr,Na,K,Ba,I,Br,Cl,Cl
2448,NaKZnBr2FCl,Na,K,Zn,F,Cl,Br,Br
2449,NaKZnI2FCl,Na,K,Zn,F,Cl,I,I
2450,NaKZnCl2FBr,Na,K,Zn,F,Br,Cl,Cl
2451,NaKZnI2FBr,Na,K,Zn,F,Br,I,I
2452,NaKZnCl2FI,Na,K,Zn,F,I,Cl,Cl
2453,NaKZnBr2FI,Na,K,Zn,F,I,Br,Br
2454,NaKZnBr2ClF,Na,K,Zn,Cl,F,Br,Br
2455,NaKZnI2ClF,Na,K,Zn,Cl,F,I,I
2456,NaKZnF2ClBr,Na,K,Zn,Cl,Br,F,F
2457,NaKZnI2ClBr,Na,K,Zn,Cl,Br,I,I
2458,NaKZnF2ClI,Na,K,Zn,Cl,I,F,F
2459,NaKZnBr2ClI,Na,K,Zn,Cl,I,Br,Br
2460,NaKZnCl2BrF,Na,K,Zn,Br,F,Cl,Cl
2461,NaKZnI2BrF,Na,K,Zn,Br,F,I,I
2462,NaKZnF2BrCl,Na,K,Zn,Br,Cl,F,F
2463,NaKZnI2BrCl,Na,K,Zn,Br,Cl,I,I
2464,NaKZnF2BrI,Na,K,Zn,Br,I,F,F
2465,NaKZnCl2BrI,Na,K,Zn,Br,I,Cl,Cl
2466,NaKZnCl2IF,Na,K,Zn,I,F,Cl,Cl
2467,NaKZnBr2IF,Na,K,Zn,I,F,Br,Br
2468,NaKZnF2ICl,Na,K,Zn,I,Cl,F,F
2469,NaKZnBr2ICl,Na,K,Zn,I,Cl,Br,Br
2470,NaKZnF2IBr,Na,K,Zn,I,Br,F,F
2471,NaKZnCl2IBr,Na,K,Zn,I,Br,Cl,Cl
2472,NaKCaBr2FCl,Na,K,Ca,F,Cl,Br,Br
2473,NaKCaI2FCl,Na,K,Ca,F,Cl,I,I
2474,NaKCaCl2FBr,Na,K,Ca,F,Br,Cl,Cl
2475,NaKCaI2FBr,Na,K,Ca,F,Br,I,I
2476,NaKCaCl2FI,Na,K,Ca,F,I,Cl,Cl
2477,NaKCaBr2FI,Na,K,Ca,F,I,Br,Br
2478,NaKCaBr2ClF,Na,K,Ca,Cl,F,Br,Br
2479,NaKCaI2ClF,Na,K,Ca,Cl,F,I,I
2480,NaKCaF2ClBr,Na,K,Ca,Cl,Br,F,F
2481,NaKCaI2ClBr,Na,K,Ca,Cl,Br,I,I
2482,NaKCaF2ClI,Na,K,Ca,Cl,I,F,F
2483,NaKCaBr2ClI,Na,K,Ca,Cl,I,Br,Br
2484,NaKCaCl2BrF,Na,K,Ca,Br,F,Cl,Cl
2485,NaKCaI2BrF,Na,K,Ca,Br,F,I,I
2486,NaKCaF2BrCl,Na,K,Ca,Br,Cl,F,F
2487,NaKCaI2BrCl,Na,K,Ca,Br,Cl,I,I
2488,NaKCaF2BrI,Na,K,Ca,Br,I,F,F
2489,NaKCaCl2BrI,Na,K,Ca,Br,I,Cl,Cl
2490,NaKCaCl2IF,Na,K,Ca,I,F,Cl,Cl
2491,NaKCaBr2IF,Na,K,Ca,I,F,Br,Br
2492,NaKCaF2ICl,Na,K,Ca,I,Cl,F,F
2493,NaKCaBr2ICl,Na,K,Ca,I,Cl,Br,Br
2494,NaKCaF2IBr,Na,K,Ca,I,Br,F,F
2495,NaKCaCl2IBr,Na,K,Ca,I,Br,Cl,Cl
2496,NaKCdBr2FCl,Na,K,Cd,F,Cl,Br,Br
2497,NaKCdI2FCl,Na,K,Cd,F,Cl,I,I
2498,NaKCdCl2FBr,Na,K,Cd,F,Br,Cl,Cl
2499,NaKCdI2FBr,Na,K,Cd,F,Br,I,I
2500,NaKCdCl2FI,Na,K,Cd,F,I,Cl,Cl
2501,NaKCdBr2FI,Na,K,Cd,F,I,Br,Br
2502,NaKCdBr2ClF,Na,K,Cd,Cl,F,Br,Br
2503,NaKCdI2ClF,Na,K,Cd,Cl,F,I,I
2504,NaKCdF2ClBr,Na,K,Cd,Cl,Br,F,F
2505,NaKCdI2ClBr,Na,K,Cd,Cl,Br,I,I
2506,NaKCdF2ClI,Na,K,Cd,Cl,I,F,F
2507,NaKCdBr2ClI,Na,K,Cd,Cl,I,Br,Br
2508,NaKCdCl2BrF,Na,K,Cd,Br,F,Cl,Cl
2509,NaKCdI2BrF,Na,K,Cd,Br,F,I,I
2510,NaKCdF2BrCl,Na,K,Cd,Br,Cl,F,F
2511,NaKCdI2BrCl,Na,K,Cd,Br,Cl,I,I
2512,NaKCdF2BrI,Na,K,Cd,Br,I,F,F
2513,NaKCdCl2BrI,Na,K,Cd,Br,I,Cl,Cl
2514,NaKCdCl2IF,Na,K,Cd,I,F,Cl,Cl
2515,NaKCdBr2IF,Na,K,Cd,I,F,Br,Br
2516,NaKCdF2ICl,Na,K,Cd,I,Cl,F,F
2517,NaKCdBr2ICl,Na,K,Cd,I,Cl,Br,Br
2518,NaKCdF2IBr,Na,K,Cd,I,Br,F,F
2519,NaKCdCl2IBr,Na,K,Cd,I,Br,Cl,Cl
2520,NaKCoBr2FCl,Na,K,Co,F,Cl,Br,Br
2521,NaKCoI2FCl,Na,K,Co,F,Cl,I,I
2522,NaKCoCl2FBr,Na,K,Co,F,Br,Cl,Cl
2523,NaKCoI2FBr,Na,K,Co,F,Br,I,I
2524,NaKCoCl2FI,Na,K,Co,F,I,Cl,Cl
2525,NaKCoBr2FI,Na,K,Co,F,I,Br,Br
2526,NaKCoBr2ClF,Na,K,Co,Cl,F,Br,Br
2527,NaKCoI2ClF,Na,K,Co,Cl,F,I,I
2528,NaKCoF2ClBr,Na,K,Co,Cl,Br,F,F
2529,NaKCoI2ClBr,Na,K,Co,Cl,Br,I,I
2530,NaKCoF2ClI,Na,K,Co,Cl,I,F,F
2531,NaKCoBr2ClI,Na,K,Co,Cl,I,Br,Br
2532,NaKCoCl2BrF,Na,K,Co,Br,F,Cl,Cl
2533,NaKCoI2BrF,Na,K,Co,Br,F,I,I
2534,NaKCoF2BrCl,Na,K,Co,Br,Cl,F,F
2535,NaKCoI2BrCl,Na,K,Co,Br,Cl,I,I
2536,NaKCoF2BrI,Na,K,Co,Br,I,F,F
2537,NaKCoCl2BrI,Na,K,Co,Br,I,Cl,Cl
2538,NaKCoCl2IF,Na,K,Co,I,F,Cl,Cl
2539,NaKCoBr2IF,Na,K,Co,I,F,Br,Br
2540,NaKCoF2ICl,Na,K,Co,I,Cl,F,F
2541,NaKCoBr2ICl,Na,K,Co,I,Cl,Br,Br
2542,NaKCoF2IBr,Na,K,Co,I,Br,F,F
2543,NaKCoCl2IBr,Na,K,Co,I,Br,Cl,Cl
2544,NaKCrBr2FCl,Na,K,Cr,F,Cl,Br,Br
2545,NaKCrI2FCl,Na,K,Cr,F,Cl,I,I
2546,NaKCrCl2FBr,Na,K,Cr,F,Br,Cl,Cl
2547,NaKCrI2FBr,Na,K,Cr,F,Br,I,I
2548,NaKCrCl2FI,Na,K,Cr,F,I,Cl,Cl
2549,NaKCrBr2FI,Na,K,Cr,F,I,Br,Br
2550,NaKCrBr2ClF,Na,K,Cr,Cl,F,Br,Br
2551,NaKCrI2ClF,Na,K,Cr,Cl,F,I,I
2552,NaKCrF2ClBr,Na,K,Cr,Cl,Br,F,F
2553,NaKCrI2ClBr,Na,K,Cr,Cl,Br,I,I
2554,NaKCrF2ClI,Na,K,Cr,Cl,I,F,F
2555,NaKCrBr2ClI,Na,K,Cr,Cl,I,Br,Br
2556,NaKCrCl2BrF,Na,K,Cr,Br,F,Cl,Cl
2557,NaKCrI2BrF,Na,K,Cr,Br,F,I,I
2558,NaKCrF2BrCl,Na,K,Cr,Br,Cl,F,F
2559,NaKCrI2BrCl,Na,K,Cr,Br,Cl,I,I
2560,NaKCrF2BrI,Na,K,Cr,Br,I,F,F
2561,NaKCrCl2BrI,Na,K,Cr,Br,I,Cl,Cl
2562,NaKCrCl2IF,Na,K,Cr,I,F,Cl,Cl
2563,NaKCrBr2IF,Na,K,Cr,I,F,Br,Br
2564,NaKCrF2ICl,Na,K,Cr,I,Cl,F,F
2565,NaKCrBr2ICl,Na,K,Cr,I,Cl,Br,Br
2566,NaKCrF2IBr,Na,K,Cr,I,Br,F,F
2567,NaKCrCl2IBr,Na,K,Cr,I,Br,Cl,Cl
2568,NaKCuBr2FCl,Na,K,Cu,F,Cl,Br,Br
2569,NaKCuI2FCl,Na,K,Cu,F,Cl,I,I
2570,NaKCuCl2FBr,Na,K,Cu,F,Br,Cl,Cl
2571,NaKCuI2FBr,Na,K,Cu,F,Br,I,I
2572,NaKCuCl2FI,Na,K,Cu,F,I,Cl,Cl
2573,NaKCuBr2FI,Na,K,Cu,F,I,Br,Br
2574,NaKCuBr2ClF,Na,K,Cu,Cl,F,Br,Br
2575,NaKCuI2ClF,Na,K,Cu,Cl,F,I,I
2576,NaKCuF2ClBr,Na,K,Cu,Cl,Br,F,F
2577,NaKCuI2ClBr,Na,K,Cu,Cl,Br,I,I
2578,NaKCuF2ClI,Na,K,Cu,Cl,I,F,F
2579,NaKCuBr2ClI,Na,K,Cu,Cl,I,Br,Br
2580,NaKCuCl2BrF,Na,K,Cu,Br,F,Cl,Cl
2581,NaKCuI2BrF,Na,K,Cu,Br,F,I,I
2582,NaKCuF2BrCl,Na,K,Cu,Br,Cl,F,F
2583,NaKCuI2BrCl,Na,K,Cu,Br,Cl,I,I
2584,NaKCuF2BrI,Na,K,Cu,Br,I,F,F
2585,NaKCuCl2BrI,Na,K,Cu,Br,I,Cl,Cl
2586,NaKCuCl2IF,Na,K,Cu,I,F,Cl,Cl
2587,NaKCuBr2IF,Na,K,Cu,I,F,Br,Br
2588,NaKCuF2ICl,Na,K,Cu,I,Cl,F,F
2589,NaKCuBr2ICl,Na,K,Cu,I,Cl,Br,Br
2590,NaKCuF2IBr,Na,K,Cu,I,Br,F,F
2591,NaKCuCl2IBr,Na,K,Cu,I,Br,Cl,Cl
2592,NaKFeBr2FCl,Na,K,Fe,F,Cl,Br,Br
2593,NaKFeI2FCl,Na,K,Fe,F,Cl,I,I
2594,NaKFeCl2FBr,Na,K,Fe,F,Br,Cl,Cl
2595,NaKFeI2FBr,Na,K,Fe,F,Br,I,I
2596,NaKFeCl2FI,Na,K,Fe,F,I,Cl,Cl
2597,NaKFeBr2FI,Na,K,Fe,F,I,Br,Br
2598,NaKFeBr2ClF,Na,K,Fe,Cl,F,Br,Br
2599,NaKFeI2ClF,Na,K,Fe,Cl,F,I,I
2600,NaKFeF2ClBr,Na,K,Fe,Cl,Br,F,F
2601,NaKFeI2ClBr,Na,K,Fe,Cl,Br,I,I
2602,NaKFeF2ClI,Na,K,Fe,Cl,I,F,F
2603,NaKFeBr2ClI,Na,K,Fe,Cl,I,Br,Br
2604,NaKFeCl2BrF,Na,K,Fe,Br,F,Cl,Cl
2605,NaKFeI2BrF,Na,K,Fe,Br,F,I,I
2606,NaKFeF2BrCl,Na,K,Fe,Br,Cl,F,F
2607,NaKFeI2BrCl,Na,K,Fe,Br,Cl,I,I
2608,NaKFeF2BrI,Na,K,Fe,Br,I,F,F
2609,NaKFeCl2BrI,Na,K,Fe,Br,I,Cl,Cl
2610,NaKFeCl2IF,Na,K,Fe,I,F,Cl,Cl
2611,NaKFeBr2IF,Na,K,Fe,I,F,Br,Br
2612,NaKFeF2ICl,Na,K,Fe,I,Cl,F,F
2613,NaKFeBr2ICl,Na,K,Fe,I,Cl,Br,Br
2614,NaKFeF2IBr,Na,K,Fe,I,Br,F,F
2615,NaKFeCl2IBr,Na,K,Fe,I,Br,Cl,Cl
2616,NaKMgBr2FCl,Na,K,Mg,F,Cl,Br,Br
2617,NaKMgI2FCl,Na,K,Mg,F,Cl,I,I
2618,NaKMgCl2FBr,Na,K,Mg,F,Br,Cl,Cl
2619,NaKMgI2FBr,Na,K,Mg,F,Br,I,I
2620,NaKMgCl2FI,Na,K,Mg,F,I,Cl,Cl
2621,NaKMgBr2FI,Na,K,Mg,F,I,Br,Br
2622,NaKMgBr2ClF,Na,K,Mg,Cl,F,Br,Br
2623,NaKMgI2ClF,Na,K,Mg,Cl,F,I,I
2624,NaKMgF2ClBr,Na,K,Mg,Cl,Br,F,F
2625,NaKMgI2ClBr,Na,K,Mg,Cl,Br,I,I
2626,NaKMgF2ClI,Na,K,Mg,Cl,I,F,F
2627,NaKMgBr2ClI,Na,K,Mg,Cl,I,Br,Br
2628,NaKMgCl2BrF,Na,K,Mg,Br,F,Cl,Cl
2629,NaKMgI2BrF,Na,K,Mg,Br,F,I,I
2630,NaKMgF2BrCl,Na,K,Mg,Br,Cl,F,F
2631,NaKMgI2BrCl,Na,K,Mg,Br,Cl,I,I
2632,NaKMgF2BrI,Na,K,Mg,Br,I,F,F
2633,NaKMgCl2BrI,Na,K,Mg,Br,I,Cl,Cl
2634,NaKMgCl2IF,Na,K,Mg,I,F,Cl,Cl
2635,NaKMgBr2IF,Na,K,Mg,I,F,Br,Br
2636,NaKMgF2ICl,Na,K,Mg,I,Cl,F,F
